1265801262420942800,344177866,"@ashletics @Emilystaker @GALvanizeLife Side note: booooooooooo penn state 🙂🙂","highly-identifiable","Sandra"
1265693922216591400,344177866,"@ashletics has been a mentor for me for almost 10 years.  Enjoyed working for her at Maryland and always love the a… https://t.co/jmdHIQ1XCt","highly-identifiable","Sandra"
1265346811734212600,344177866,"WR Miles Boykin on some advice for rookies right now: “Film is huge ...making sure you’re going through the playbook everyday” #Ravens","highly-identifiable","Sandra"
1265343152677945300,344177866,"WR Miles Boykin said he was plannin on going down to Florida to train with Lamar And marquise Brown but held off be… https://t.co/R7Pd0TTYmj","highly-identifiable","Sandra"
1264647610570285000,344177866,"THIS. IS. THE. BEST https://t.co/llhApHDsvX","highly-identifiable","Sandra"
1262838434227503000,344177866,"💪🏼💪🏼💪🏼 #Terp https://t.co/aYGKafYXCr","highly-identifiable","Sandra"
1262716219431542800,344177866,"AWFUL piece on something you know absolutely nothing about. https://t.co/yvqPsTE34L","highly-identifiable","Sandra"
1261809135231873000,344177866,"@Emilystaker 😘😘😘😘","highly-identifiable","Sandra"
1261808926875693000,344177866,"@LindseyMNSports Thank you! Love you! Great connecting with you!","highly-identifiable","Sandra"
1261808307276320800,344177866,"@prepequestrian @GALvanizeLife Thank you!!! Love you!!!","highly-identifiable","Sandra"
1261808066032525300,344177866,"@LauraOkmin Thank you!!! Love you for the mentor that you are not just for me, but for all women! Love you so much!","highly-identifiable","Sandra"
1261486772795715600,344177866,"@AstasiaWill Josh Cab! It’s the best!","highly-identifiable","Sandra"
1261448183244304400,344177866,"😱 https://t.co/X7duAmojEL","highly-identifiable","Sandra"
1261338670067400700,344177866,"@Funcledyl D☀️y🏖l🏝a🏄🏽‍♀️n 🐠","highly-identifiable","Sandra"
1261050445293904000,344177866,"@jesscribe Would love to chat! ❤️","highly-identifiable","Sandra"
1266881907544879000,33021201,"110+ degree heat, but at least the view is nice here in Arizona. https://t.co/71FWw2ct0k","highly-identifiable","Sandra"
1266065624079327200,33021201,"Keeping my distance. https://t.co/53F3XnNHVo","highly-identifiable","Sandra"
1265781127354044400,33021201,"NASA. Let’s go! #nasa https://t.co/A5QNHSKteq","highly-identifiable","Sandra"
1264995797763907600,33021201,"@ShaunMc01 @NicoleSGrigg *their","highly-identifiable","Sandra"
1262912787707318300,33021201,"I’ve gotten so used to everything being blamed on COVID, I just use it for other stuff now:

Stub my toe? COVID.

F… https://t.co/7w8x1zSkUo","highly-identifiable","Sandra"
1261443403457294300,33021201,"@Slappie Slammer!","highly-identifiable","Sandra"
1260350002137755600,33021201,"@Photogxii @Zatics @AppState_FB @bretstrelow You better...you shot the hell out of it!","highly-identifiable","Sandra"
1260329538220781600,33021201,"Hey @Zatics ,

Check out this throwback to 2015 Camellia Bowl with @AppState_FB . Game winning FG. Huge thanks to… https://t.co/bM3N35fXyM","highly-identifiable","Sandra"
1260299672465182700,33021201,"@OrlandoMagic Brian Shaw","highly-identifiable","Sandra"
1260298159810474000,33021201,"@Laura_Levitt Exactly. But....gross.","highly-identifiable","Sandra"
1260298108690288600,33021201,"@Photogxii French Roast. It felt unAmerican. Hahaha","highly-identifiable","Sandra"
1260289033952833500,33021201,"Ran out of my regular coffee so I thought “Well...the backup coffee in the back of the pantry is just as good.”

Wo… https://t.co/MEq0Rx6Y0D","highly-identifiable","Sandra"
1258932581052977200,33021201,"@DJDirtyMike @dannypudi @donaldglover @alisonbrie @YNB @joelmchale @ChevyChaseToGo @kenjeong Hahahahaha","highly-identifiable","Sandra"
1258918942711722000,33021201,"@DJDirtyMike @dannypudi @donaldglover @alisonbrie @YNB @joelmchale @ChevyChaseToGo @kenjeong That’s not what I asked for Michael.","highly-identifiable","Sandra"
1258488171605536800,33021201,"Peyton Manning can brighten anyone’s day: https://t.co/oxtHH7DVIm","highly-identifiable","Sandra"
