1267230744830791700,1116593260594548700,"I’m- https://t.co/ah7d7m0WRM","somewhat-identifiable","Caleb"
1267224642995060700,1116593260594548700,"Nah this is deadass true lmao https://t.co/bYalgKL1aZ","somewhat-identifiable","Caleb"
1267224133856878600,1116593260594548700,"LMAOO https://t.co/TWDn2B0ORT","somewhat-identifiable","Caleb"
1266767227510014000,1116593260594548700,"Lmaooo https://t.co/W9Mo5rHRa2","somewhat-identifiable","Caleb"
1266767056751538200,1116593260594548700,"Trump is SHAKING lmaoo https://t.co/foLCoHpnlA","somewhat-identifiable","Caleb"
1266766639246323700,1116593260594548700,"😭😭 https://t.co/Ev2X0cCXxT","somewhat-identifiable","Caleb"
1266762561044840400,1116593260594548700,"😓 https://t.co/ARxmqagp35","somewhat-identifiable","Caleb"
1266552547566850000,1116593260594548700,"You’re not better than me if your mental never left high school 🤷🏻‍♀️","somewhat-identifiable","Caleb"
1266435691707277300,1116593260594548700,"There’s people sitting up in jail for selling weed while murderers disguised as police officers walk. Let that reso… https://t.co/0rSbiY9c45","somewhat-identifiable","Caleb"
1266414399595700200,1116593260594548700,"Karma doesn’t miss","somewhat-identifiable","Caleb"
1266408692829782000,1116593260594548700,"Our president has spoken https://t.co/t51tB4NGkg","somewhat-identifiable","Caleb"
1266403495076343800,1116593260594548700,"Nah but fr.. they wanna advocate so bad where y’all at? Put your money and power to use !! As mothers of mixed chil… https://t.co/gTsztmaRtM","somewhat-identifiable","Caleb"
1266402508055904300,1116593260594548700,"This is your king?? It’s crazy that people will overlook his during election time.. https://t.co/FuRgHa1pTs","somewhat-identifiable","Caleb"
1266401565574869000,1116593260594548700,"He MURDERED and committed an actual crime. Why aren’t they using any force on him?? A murderer is dangerous in comp… https://t.co/EGwhabXiPx","somewhat-identifiable","Caleb"
1267041350161219600,213299426,"@professy92 She should’ve just sat this one out if this is what she was gonna say..","somewhat-identifiable","Sandra"
1267039308407505000,213299426,"@professy92 I just..... https://t.co/04FXZ0lA97","somewhat-identifiable","Sandra"
1267037592115187700,213299426,"@Spartan_Saarty Don’t worry, their engineering faculty still lowkey sucks.. They’ll come for me soon.. 🏃🏾‍♀️🏃🏾‍♀️🏃🏾‍♀️","somewhat-identifiable","Sandra"
1266792174009680000,213299426,"Self-sabotage is a thing..
A thing I need to learn to control..","somewhat-identifiable","Sandra"
1266073173138817000,213299426,"@Spartan_Saarty Good girl!! 😀","somewhat-identifiable","Sandra"
1266069999136931800,213299426,"@Spartan_Saarty 🥰🥰 https://t.co/CztdvOmI3i","somewhat-identifiable","Sandra"
1266068938208804900,213299426,"@Spartan_Saarty 😭😭😭 Noooooo... 
I just don’t get it... Just don’t use it on me pris, else my eyes will be rolled.. 😅","somewhat-identifiable","Sandra"
1266030621060731000,213299426,"The mbambekwad nation loves using “lady” and it annoys the hell outa me.. 🙄🙄🙄 https://t.co/iCavXA4uei","somewhat-identifiable","Sandra"
1265624867942080500,213299426,"@professy92 But tables also get reversed for women.. The moment we start feeling something, all of a sudden the oth… https://t.co/4d1TTyprJp","somewhat-identifiable","Sandra"
1265623616160489500,213299426,"@professy92 Oops!!! Sorry, i can not relate in that regard.. But you never know, one day it’s not going to be a rejection.. 😏","somewhat-identifiable","Sandra"
1265621149540548600,213299426,"@professy92 Me too..!!! And I’m not sure if it’s entirely a good thing.. 🤦🏾‍♀️","somewhat-identifiable","Sandra"
1265609888333471700,213299426,"I’m from a school that taught us to always help each other during dark times and I’m so proud to say that 10 years… https://t.co/77vNVqhNsq","somewhat-identifiable","Sandra"
1265182361324597200,213299426,"@laaaities Good... 😂😂😂😅","somewhat-identifiable","Sandra"
