1267351033199485000,1215748635637346300,"@BessieHellhound ""Well thanks to your faimly I got a business so yea I do.""","highly-anonymous","Sandra"
1267350610828914700,1215748635637346300,"@B_FirstBlood https://t.co/YCYLvHUXy4","highly-anonymous","Sandra"
1267350498559971300,1215748635637346300,"@NesselGray Earth","highly-anonymous","Sandra"
1267350136146911200,1215748635637346300,"@RosarioWeiss25 Thanks.","highly-anonymous","Sandra"
1267349790943113200,1215748635637346300,"@BessieHellhound https://t.co/PgeomsFJfT","highly-anonymous","Sandra"
1267348358076629000,1215748635637346300,"@RosarioWeiss25 https://t.co/D245rIQyCV","highly-anonymous","Sandra"
1267343888517222400,1215748635637346300,"@RazinCakes https://t.co/Ka87oAsZ4D","highly-anonymous","Sandra"
1267343370583588900,1215748635637346300,"I don't have colors but I'll do this in the morning if I remember https://t.co/D2W7f4ANit","highly-anonymous","Sandra"
1267343008267006000,1215748635637346300,"""All cat are scared of cucumbers."" 
This cat: https://t.co/yStihO9D44","highly-anonymous","Sandra"
1267342848048816000,1215748635637346300,"@threatenedcats ""All cat are scared of cucumbers."" 
This cat:","highly-anonymous","Sandra"
1267339990721114000,1215748635637346300,"@CHellhounds 6 oh great overlord mam.","highly-anonymous","Sandra"
1267339900040343600,1215748635637346300,"S.b and b.b are best friends from life to death. They ran a few scams and fake identity thefts but they always stay… https://t.co/t3ioqTcBVj","highly-anonymous","Sandra"
1267338948751192000,1215748635637346300,"@SugarRushCandi @TheMooseMan__ @hybrid_kitsune @souls_n_service @CircusHazbin @NesselGray @scarletkitsune_ @nimbusinkwell Thank you","highly-anonymous","Sandra"
1267338895554822100,1215748635637346300,"@Kato200_0 K is a tall boy","highly-anonymous","Sandra"
1267338263267692500,1215748635637346300,"@CrystalMafiaCat https://t.co/FE968gljJz","highly-anonymous","Sandra"
1267338079867568000,1215748635637346300,"@SugarRushCandi https://t.co/ocNLtYgX4N","highly-anonymous","Sandra"
1267337656033132500,1215748635637346300,"@PeachyDevil0 ""Wow mage you look amazing."" Lance said in a tux as he greet her.","highly-anonymous","Sandra"
1267337350973018000,1215748635637346300,"@SugarRushCandi Woof","highly-anonymous","Sandra"
1267337020591845400,1215748635637346300,"@SugarRushCandi @TheMooseMan__ @hybrid_kitsune @souls_n_service @CircusHazbin @NesselGray @scarletkitsune_… https://t.co/p3BuxKIYf3","highly-anonymous","Sandra"
1267332580220694500,1215748635637346300,"@AshleyHusk3 ""Will never get use to that."" He leaves.","highly-anonymous","Sandra"
1267411617823649800,2318442522,"Why Taliban is glorified as fighters? They are mere terrorists. - https://t.co/MH5vURcKmg","highly-anonymous","Sandra"
1267409430376673300,2318442522,"Very good news for farmers.  Hope a very good rainfall for the entire country and a good farming opportunity. - https://t.co/MSOiEUJdIL","highly-anonymous","Sandra"
1266967415549603800,2318442522,"Government of Uttarakhand should give proper facilities in the Quarantine Centre e.g. Ambulance, police security et… https://t.co/1I1aRfIEJV","highly-anonymous","Sandra"
1266964320333598700,2318442522,"In Maharashtra no decision is independently taken by CM. Shortly say Government is run by NCP &amp; CP behind the curta… https://t.co/InPdA9I4xO","highly-anonymous","Sandra"
1266323938365173800,2318442522,"Shortly say instead of showing solidarity with the Government he is criticizing the Government. This is the policy… https://t.co/DziCC3lVHb","highly-anonymous","Sandra"
1266230703240278000,2318442522,"Hopefully a good news. It seems our people are on the race for a proper vaccine for Covid 19.  Great success is  an… https://t.co/61MfkWMXNA","highly-anonymous","Sandra"
1265962616377114600,2318442522,"Shortly say China is surviving only on suppression of public. The same method they are adopting on Hong Kong also. - https://t.co/027ZoME7Ip","highly-anonymous","Sandra"
1265961327362666500,2318442522,"Good job by Indian Army. Saved our forces from the unforeseen event - https://t.co/ndu9lDqTP0","highly-anonymous","Sandra"
1265959830075740200,2318442522,"Preaching to others are very easy; but practicing is very very difficult. - https://t.co/5qIUpEY78N","highly-anonymous","Sandra"
1265957547912990700,2318442522,"It is very very happy news for farmers the monsoon is in time. - https://t.co/vBpCAfX3Zr","highly-anonymous","Sandra"
1265956521994670000,2318442522,"It seems to be normal boom from Tejas figter. - https://t.co/V4Ylw8MIED","highly-anonymous","Sandra"
1265954956437160000,2318442522,"Pray for a sppeedy recovery. - https://t.co/hjTSpN5avk","highly-anonymous","Sandra"
1265889959472332800,2318442522,"China was an invader, is an invader, to be an Invader. Their thirst is expansionism. They need land. Unless and unt… https://t.co/DjBZEopaS8","highly-anonymous","Sandra"
1265887267136041000,2318442522,"Nothing wring in hiring Chartered plane. Spending is not a crime legally earned money for the safety and security o… https://t.co/abGs659k6z","highly-anonymous","Sandra"
1265495003872268300,2318442522,"By God's grace hope this vaccine will become antidote for Corona Virus at the soonest. - https://t.co/NNSOMcICnq","highly-anonymous","Sandra"
1265492769151291400,2318442522,"Congress Party is equally responsible in Maharashtra Govt. till such time their ministers are there in the Cabinet.… https://t.co/L5mhKSTrsF","highly-anonymous","Sandra"
1265488589237993500,2318442522,"Whether it is Village or City,  Greenery is the most important to  face the heat. - https://t.co/BLJT5j6U4P","highly-anonymous","Sandra"
1264878873679782000,2318442522,"UP Government should legislate tough laws for the migrant laborers welfare where  they are going to work. They may… https://t.co/ciO7JatWDN","highly-anonymous","Sandra"
1264776854394638300,2318442522,"Actual motive of creating border problem with India to skirt their wrong doings on Hong Kong, Taiwan &amp; South China… https://t.co/QqfzTT3s1r","highly-anonymous","Sandra"
1264771756117516300,2318442522,"A right decision by the Government. Even after their arrival also they have to go for quarantine  Any way purpose o… https://t.co/8X9xXkxWNS","highly-anonymous","Sandra"
1264514482543485000,2318442522,"Central Govt is helping West Bengal Government in all counts at th tie of distress  Army and NDRF is doing their be… https://t.co/nQdACca9ee","highly-anonymous","Sandra"
1264514466047160300,2318442522,"Central Govt is helping West Bengal Government in all counts at th tie of distress  Army and NDRF is doing their be… https://t.co/zMzyyw9cOG","highly-anonymous","Sandra"
1264510611381080000,2318442522,"These Heat Wave conditions are due to environmental imbalance and disturbance in our eco systems and global warming… https://t.co/QPMOMDtPaw","highly-anonymous","Sandra"
1264061937085673500,2318442522,"So called OIC why not voicing against China on the atrocities on Muslims. Over &amp; above OIC is shutting their eyes o… https://t.co/7zBzow2N7d","highly-anonymous","Sandra"
1264045929696342000,2318442522,"Our support to China is conditional. If China support India in getting back PoK including Gigit &amp; Baltistan  and su… https://t.co/9qb6DD97CC","highly-anonymous","Sandra"
1267407308612608000,34227918,"I enjoyed a sober SA","highly-anonymous","Sandra"
1267407147710722000,34227918,"Back to dumb shit
More police cases
And reopening of hospitals 
 #Liquorshops","highly-anonymous","Sandra"
1267401050119639000,34227918,"Yazi different presidents bring out different sides of Mbaks.....Zuma term he was Mr party and Ramaphosa term he is Mr serious","highly-anonymous","Sandra"
1267394975706353700,34227918,"True https://t.co/q30Re3y8wY","highly-anonymous","Sandra"
1267394649947279400,34227918,"How can I not believe in Qamata kodwa? https://t.co/f2wWbxlaaB","highly-anonymous","Sandra"
1267393686792474600,34227918,"@Lols157 @Slavenic I just never felt her","highly-anonymous","Sandra"
1267287796013809700,2878756897,"@FFATTBBOYY maaaannnnn i’m fucking dead","highly-anonymous","Sandra"
1267281245643382800,2878756897,"i’m boutta race in my heelys fuck it","highly-anonymous","Sandra"
1267277540877615000,2878756897,"last time i checked this is an Iphone so that means I can do wtf ever on it","highly-anonymous","Sandra"
1267272820561715200,2878756897,"i’m quaking in my 1’s","highly-anonymous","Sandra"
1267266571300413400,2878756897,"i ain’t no clown ass bitch learn that then fwm","highly-anonymous","Sandra"
1267266472474218500,2878756897,"YOURS ?????? https://t.co/5DGoVZCTjT","highly-anonymous","Sandra"
1267247280530378800,2878756897,"i just wanna know why it takes a lot to get me drunk","highly-anonymous","Sandra"
1267230988456939500,2878756897,"iknow i’m wrong but that’s just how life go","highly-anonymous","Sandra"
1267230925013704700,2878756897,"&amp; iknow these bitches would be happy if i let you go","highly-anonymous","Sandra"
1267229841318953000,2878756897,"i’m chasing my fireball with wine 😂","highly-anonymous","Sandra"
1267219530776023000,2878756897,"i’m not boutta be no option fuck outta here","highly-anonymous","Sandra"
1267142531768299500,2878756897,"lol have fun with them hoes","highly-anonymous","Sandra"
1267286907240812500,3103849002,"@K3NT_JAx0N listening to in the court","highly-anonymous","Sandra"
1267286268796338200,3103849002,"sitting alone listening to King Crimson","highly-anonymous","Sandra"
1267210550553055200,3103849002,"@CEOofalbums Frank&gt;weeknd&gt;paak&gt;caesar","highly-anonymous","Sandra"
1267204276650156000,3103849002,"@musicalshinobi i have Alfredo at an 8 and I have Piñata at a 10","highly-anonymous","Sandra"
1267172021479387100,3103849002,"@ItzDawnfall eh","highly-anonymous","Sandra"
1267171693774155800,3103849002,"@ItzDawnfall Crazy how they all still mid lol","highly-anonymous","Sandra"
1267171543769120800,3103849002,"@C2testa what is it?","highly-anonymous","Sandra"
1267168793765253000,3103849002,"@RSVaughanW Ws","highly-anonymous","Sandra"
1267168559458930700,3103849002,"My Month of May 6x6, Pick your 3 fav albums https://t.co/IGQUwNF3ci","highly-anonymous","Sandra"
1267167542759559200,3103849002,"@enterxgalactic 00s havent heard Medulla but Motm too strong (also inrainbows best radiohead)","highly-anonymous","Sandra"
1267166390106108000,3103849002,"@LEN_Raps that opinion is like my pet peeve at this point","highly-anonymous","Sandra"
1267165903273300000,3103849002,"@LEN_Raps https://t.co/OWHXunhVmJ","highly-anonymous","Sandra"
1267165083119104000,3103849002,"@tybarros_ hes cool","highly-anonymous","Sandra"
1267164882190971000,3103849002,"@grumpfairy Starz cause its got great production and I think Lean gives some of his better vocal performances. Catc… https://t.co/PPH0jn26PJ","highly-anonymous","Sandra"
1267164081364127700,3103849002,"Listened to my June 1st album on accident cause I thought it was June 1st lol","highly-anonymous","Sandra"
1267143864105808000,3103849002,"@biggiewasfat me like loud music and also ayo","highly-anonymous","Sandra"
1267140899231891500,3103849002,"everyone out here getting limited...🤔","highly-anonymous","Sandra"
1267140540023398400,3103849002,"@GeraldJA3 im gaining followers","highly-anonymous","Sandra"
1267140139312205800,3103849002,"@okranuggets Last Column","highly-anonymous","Sandra"
1267138898016288800,3103849002,"@camewitthefetti mf got the Hentai protag cut","highly-anonymous","Sandra"
1267137574012887000,3103849002,"@umbrajepsen Nokia Talk 2002 by Sickboyrari","highly-anonymous","Sandra"
1267421025207287800,1066181728761507800,"It's time to deploy @JmuKmrPolice in USA. Just saying 🤫🤫🤫","highly-anonymous","Sandra"
1267419757256552400,1066181728761507800,"#Antifa is indeed a terrorist Organization.","highly-anonymous","Sandra"
1267377604652302300,1066181728761507800,"@globaltimesnews Instead of apologizing to the world, the amoral leadership in China is threatening India at LaC an… https://t.co/9NEQmq8ESi","highly-anonymous","Sandra"
1267376274336604200,1066181728761507800,"@desimojito Americans' brag about their First World credentials--and it's filled with  sabotage, plunder and loot also.","highly-anonymous","Sandra"
1267375894353588200,1066181728761507800,"@Mehraannnn @TwitterIndia You'll mostly see PDP activists' walking away with this honour. Blue Tick should bedeck h… https://t.co/XiFktCSdef","highly-anonymous","Sandra"
1267369457145524200,1066181728761507800,"@Iyervval @SanjG1 @ArpitChoudary American hypocrite.","highly-anonymous","Sandra"
1267369125111836700,1066181728761507800,"@PMOIndia @narendramodi Only 20% of Medical Colleges in India produce a credible research paper. Need to focus on q… https://t.co/EpChnx5wvE","highly-anonymous","Sandra"
1267355031642275800,1066181728761507800,"@RanaAyyub George Floyd hardly matters in India albeit his death was tragic. Making a mountain out of this American… https://t.co/Pba05KUyb8","highly-anonymous","Sandra"
1267353872051429400,1066181728761507800,"@robert_spalding It's imperative to free this world from the clutches of left-liberals. Otherwise, justice will always elude us.","highly-anonymous","Sandra"
1267353556442648600,1066181728761507800,"@Traluk Biased journalism will be pathetic always. This liberal legacy is an absolute nuisance.","highly-anonymous","Sandra"
1267353239797842000,1066181728761507800,"@_pallavighosh @bainjal @PMOIndia Being an IAS officer doesn't guarantee you to succeed in politics. You've to only… https://t.co/sfVBFp20lz","highly-anonymous","Sandra"
1267352379512553500,1066181728761507800,"@SalmanNizami_ Modi is destined to solve Kashmir once for all.","highly-anonymous","Sandra"
