1267253733383118800,1193305564786385000,"@chadloder We already knew though","somewhat-identifiable","Sandra"
1267216081267064800,1193305564786385000,"@SethAbramson I try (don’t always succeed) to remain polite when on this platform. It often leads to corgial discus… https://t.co/IVIOvVV943","somewhat-identifiable","Sandra"
1267210458483822600,1193305564786385000,"@perlmutations Let’s start with their Union President. Fish rots from the head.","somewhat-identifiable","Sandra"
1267182113457156000,1193305564786385000,"@chipfranklin Sometimes I agree with Van and sometimes I don’t. This time I don’t agree.","somewhat-identifiable","Sandra"
1267178114309906400,1193305564786385000,"@jwludwig @clyons317 @thehill @JohnJamesMI There are more white people than black people. Blacks account for 24% of… https://t.co/TEWvY6kBDJ","somewhat-identifiable","Sandra"
1267138581627314200,1193305564786385000,"@_No_Name_No1 @mnnurse10 @maggieNYT Bot","somewhat-identifiable","Sandra"
1266875244603756500,1193305564786385000,"@SkolVikings407 @FantasyZealot @ProFootballTalk Appreciate the respectful explanation. That’s how we listen and lea… https://t.co/h5NQJX6S1M","somewhat-identifiable","Sandra"
1266868186017865700,1193305564786385000,"@SkolVikings407 @FantasyZealot @ProFootballTalk https://t.co/yj736BbbDf","somewhat-identifiable","Sandra"
1266850535501676500,1193305564786385000,"@DwayneLGill He’s confirming black people aren’t part of “MAGA” since “They” love us. He’s constantly telling on himself","somewhat-identifiable","Sandra"
1266819963140137000,1193305564786385000,"@joshscampbell @SethAbramson Barr lying? Heavens no!!","somewhat-identifiable","Sandra"
1266814463430312000,1193305564786385000,"@getnickwright Sports opinions aside, this is how I measure a mans heart.","somewhat-identifiable","Sandra"
1266807035133341700,1193305564786385000,"@Benthoven21 @AnthonyIrwinLA @mikefreemanNFL He’s ALWAYS telling us who he is. It’s up to us to listen","somewhat-identifiable","Sandra"
1266806877783875600,1193305564786385000,"@mikefreemanNFL He’s ALWAYS telling us who he is. It’s up to us to listen","somewhat-identifiable","Sandra"
1266584696156291000,1193305564786385000,"@VBrown13245591 That’s why I try to remain cordial. U never know if you’re reading the tone wrong. Appreciate the clarification.","somewhat-identifiable","Sandra"
1266582578238312400,1193305564786385000,"@VBrown13245591 @davidalangrier @cnnbrk @sdtips I believe Mr. Grier was expressing surprise there was only one repo… https://t.co/aINX10boPI","somewhat-identifiable","Sandra"
1266555098370584600,1193305564786385000,"@ShannonSharpe He didn’t forget. It’s just an inconvenient truth right now.","somewhat-identifiable","Sandra"
1266545796289265700,1193305564786385000,"@MarshallCohen @SethAbramson Traitor. Period.","somewhat-identifiable","Sandra"
1266532509950541800,1193305564786385000,"@MikeIsaac @SethAbramson News Flash: Facebook sucks!","somewhat-identifiable","Sandra"
1266522545668468700,1193305564786385000,"@emptywheel @TheRickWilson Normally that would be a wrap but they will attempt to draw this out before tossing Flynn to the wolves...again.","somewhat-identifiable","Sandra"
1266501737533366300,1193305564786385000,"@CNNPolitics @cnnbrk He owes them money. This is still about him. Period.","somewhat-identifiable","Sandra"
1266497418222329900,1193305564786385000,"@DiabolicSystem @AlexHodges @Charalanahzard Two things can be correct at the same time.","somewhat-identifiable","Sandra"
1266497097064382500,1193305564786385000,"@ashebabug @CircusAuto @ProFootballTalk @AFootball The last line from the criminal complaint against fmr officer De… https://t.co/Hb3gmXqsLx","somewhat-identifiable","Sandra"
1266494909500006400,1193305564786385000,"@CircusAuto @ProFootballTalk “It's hard to win an argument with a smart person, but it's damn near impossible to wi… https://t.co/sCit8xCGc5","somewhat-identifiable","Sandra"
1266488901788741600,1193305564786385000,"@tribelaw People who are the least willing to talk about racism are usually the ones who benefit the most from it.","somewhat-identifiable","Sandra"
1266488784180428800,1193305564786385000,"@CircusAuto @ProFootballTalk People who are the least willing to talk about racism are usually the ones who benefit the most from it.","somewhat-identifiable","Sandra"
1266376521897242600,1193305564786385000,"@MnDPS_MSP Why even tweet this lie? WE SAW THE VIDEO.","somewhat-identifiable","Sandra"
1266371660795351000,1193305564786385000,"@TalkMMA @RapSheet @OmarJimenez Dear Comrade Dizz: We don’t throw our reporters and scientists in jail and/or out o… https://t.co/CgSo9SoyXB","somewhat-identifiable","Sandra"
1266187197272731600,1193305564786385000,"@LauraWalkerKC @th3j35t3r Just joined BECAUSE of this tweet. Thank you.","somewhat-identifiable","Sandra"
1266177543528423400,1193305564786385000,"@DWUhlfelderLaw @th3j35t3r They accuse everyone else of the crimes they’re perpetrating.","somewhat-identifiable","Sandra"
1267244513812193300,897947012171157500,"JayWear at Teespring Black Lives Mattter  Tee
The killing of unarmed African Americans has a long ugly history. Sta… https://t.co/SwXvM7EjvQ","somewhat-identifiable","Sandra"
1267244512788840400,897947012171157500,"JayWear at Teespring Black Lives Mattter I Can’t Breathe Tee
The killing of unarmed African Americans has a long ug… https://t.co/MmXpQcp9Pf","somewhat-identifiable","Sandra"
1267229414112276500,897947012171157500,"JayWear at Teespring Black Lives Mattter  Tee
The killing of unarmed African Americans has a long ugly history. Sta… https://t.co/m5BeaQhA6E","somewhat-identifiable","Sandra"
1267214321492295700,897947012171157500,"JayWear at Teespring Black Lives Mattter  Tee
The killing of unarmed African Americans has a long ugly history. Sta… https://t.co/kcLsd2HQTK","somewhat-identifiable","Sandra"
1267200290866020400,897947012171157500,"#Resist#theresistance https://t.co/U1rW4NwAUe","somewhat-identifiable","Sandra"
1267200205599973400,897947012171157500,"#resist#theresistance https://t.co/1QzL8wR1NW","somewhat-identifiable","Sandra"
1267200123714633700,897947012171157500,"#resist#theresistance https://t.co/NkC31BWdFM","somewhat-identifiable","Sandra"
1267200014289338400,897947012171157500,"https://t.co/ic5W3lsLyk","somewhat-identifiable","Sandra"
1267199210933403600,897947012171157500,"JayWear at Teespring Black Lives Mattter  Tee
The killing of unarmed African Americans has a long ugly history. Sta… https://t.co/ALXdbjVghJ","somewhat-identifiable","Sandra"
1267191304703955000,897947012171157500,"Trump shows all the signs of being ‘rattled’ now that the White House is under siege from protesters: columnist – R… https://t.co/PtOU2woQkH","somewhat-identifiable","Sandra"
1267190776653664300,897947012171157500,"Trump’s reelection strategies are killing a massive number of people | https://t.co/CWqKWIJp7B https://t.co/U8uFMMzhRs Trump=death","somewhat-identifiable","Sandra"
1267188407886909400,897947012171157500,"JayWear at Teespring Black Lives Mattter I Can’t Breathe Sweatshirt
The killing of unarmed African Americans has a… https://t.co/mclY0mcULr","somewhat-identifiable","Sandra"
